sale_id,sale_date,product_name,region_name,channel,quantity,unit_price,customer_age,customer_satisfaction_score,marketing_spend,discount_percent,gross_revenue,discount_amount,net_revenue
SAL-000863,2025-03-29,Smart Watch,North America,Online,2,436.25,49,2.9,15.1,24.8,872.5,216.38,656.12
SAL-000864,2025-07-26,Tablet,Europe,Retail Store,2,413.01,51,2.8,31.16,23.8,826.02,196.59276,629.42724
SAL-000865,2025-04-22,Laptop,Europe,Partner Channel,2,2245.99,28,2.5,3.81,14.3,4491.98,642.35314,3849.6268599999994
SAL-000866,2025-07-09,Speaker,North America,Online,3,484.64,29,3.6,2.93,0.0,1453.92,0.0,1453.92
SAL-000867,2025-07-15,Tablet,Europe,Partner Channel,1,478.61,32,4.8,4.06,11.3,478.61,54.082930000000005,424.52707
SAL-000868,2025-05-01,Laptop,North America,Partner Channel,3,888.52,24,3.4,2.69,23.7,2665.56,631.73772,2033.8222799999999
SAL-000869,2025-04-03,Speaker,Europe,Retail Store,6,383.91,45,3.4,3.3,0.0,2303.46,0.0,2303.46
SAL-000870,2025-07-15,Headphones,Europe,Direct Sales,15,286.63,38,3.1,75.22,0.0,4299.45,0.0,4299.45
SAL-000871,2025-03-11,Smart Watch,Europe,Retail Store,2,220.44,22,1.8,13.71,0.0,440.88,0.0,440.88
SAL-000872,2025-07-25,Smartphone,Middle East & Africa,Direct Sales,1,504.08,51,2.3,9.66,23.2,504.08,116.94655999999999,387.13344
SAL-000873,2025-05-30,Speaker,Latin America,Direct Sales,3,128.76,38,2.9,10.84,12.9,386.28,49.83012,336.44987999999995
SAL-000874,2025-07-18,Smartphone,Middle East & Africa,Retail Store,3,820.26,40,3.2,6.24,0.0,2460.7799999999997,0.0,2460.7799999999997
SAL-000875,2025-04-04,Speaker,North America,Online,2,273.87,28,4.0,36.44,9.1,547.74,49.84434,497.89566
SAL-000876,2025-07-06,Headphones,Middle East & Africa,Direct Sales,2,212.92,31,2.6,4.85,0.0,425.84,0.0,425.84
SAL-000877,2025-06-17,Headphones,Latin America,Direct Sales,51,211.2,35,1.6,67.97,0.0,1478.3999999999999,0.0,1478.3999999999999
SAL-000878,2025-04-22,Monitor,North America,Online,1,202.93,29,2.8,0.96,0.0,202.93,0.0,202.93
SAL-000879,2025-05-29,Speaker,North America,Online,2,205.0,43,3.6,16.5,0.0,410.0,0.0,410.0
SAL-000880,2025-06-27,Tablet,North America,Online,2,786.71,27,3.2,11.93,0.0,1573.42,0.0,1573.42
SAL-000881,2025-03-06,Camera,Europe,Direct Sales,1,1384.56,61,4.7,1.21,0.0,1384.56,0.0,1384.56
SAL-000882,2025-06-29,Laptop,Asia Pacific,Retail Store,7,1903.56,30,3.6,8.36,0.0,13324.92,0.0,13324.92
SAL-000883,2025-07-21,Monitor,Europe,Online,3,958.1,37,4.9,9.28,21.2,2874.3,609.3516000000001,2264.9484
SAL-000884,2025-03-30,Camera,North America,Retail Store,2,1476.81,31,4.1,3.89,0.0,2953.62,0.0,2953.62
SAL-000885,2025-03-23,Camera,Asia Pacific,Retail Store,1,432.19,35,3.5,25.67,12.2,432.19,52.72718,379.46282
SAL-000886,2025-06-13,Camera,Asia Pacific,Direct Sales,1,1483.68,18,,92.18,17.8,1483.68,264.09504000000004,1219.5849600000001
SAL-000887,2025-07-08,Headphones,Latin America,Online,2,94.26,33,5.0,5.55,17.0,188.52,32.0484,156.47160000000002
SAL-000888,2025-07-26,Smart Watch,Europe,Online,2,336.0,46,3.7,36.88,0.0,672.0,0.0,672.0
SAL-000889,2025-07-27,Tablet,Europe,Direct Sales,2,316.48,41,3.7,10.84,13.6,632.96,86.08256000000002,546.87744
SAL-000890,2025-06-21,Laptop,North America,Direct Sales,1,1067.53,28,,2.61,0.0,1067.53,0.0,1067.53
SAL-000891,2025-02-21,Headphones,Asia Pacific,Direct Sales,2,252.91,52,2.6,1.19,0.0,505.82,0.0,505.82
SAL-000892,2025-07-17,Headphones,Asia Pacific,Online,1,340.94,45,1.8,0.01,0.0,340.94,0.0,340.94
SAL-000893,2025-07-13,Headphones,North America,Partner Channel,1,122.88,27,3.0,7.02,0.0,122.88,0.0,122.88
SAL-000894,2025-03-31,Laptop,North America,Online,1,1210.29,41,4.6,42.43,0.0,1210.29,0.0,1210.29
SAL-000895,2025-01-18,Monitor,Asia Pacific,Retail Store,5,834.13,25,3.5,16.48,0.0,4170.65,0.0,4170.65
SAL-000896,2025-07-09,Smart Watch,Europe,Online,1,413.6,31,4.2,14.88,0.0,413.6,0.0,413.6
SAL-000897,2025-06-13,Camera,Asia Pacific,Online,3,1461.8,26,3.9,67.45,12.7,4385.4,556.9458,3828.4541999999997
SAL-000898,2025-05-12,Laptop,North America,Retail Store,12,834.58,38,4.3,39.86,0.0,10014.960000000001,0.0,10014.960000000001
SAL-000899,2025-06-20,Camera,North America,Partner Channel,3,1184.72,42,3.3,24.17,0.0,3554.16,0.0,3554.16
SAL-000900,2025-02-07,Smart Watch,Asia Pacific,Partner Channel,2,384.1,41,3.0,0.35,0.0,768.2,0.0,768.2
SAL-000901,2025-06-18,Laptop,North America,Online,1,1063.23,61,2.4,1.93,15.1,1063.23,160.54773,902.68227
SAL-000902,2025-07-17,Monitor,Asia Pacific,Retail Store,2,659.18,27,4.8,21.73,0.0,1318.36,0.0,1318.36
SAL-000903,2025-06-25,Smartphone,Asia Pacific,Online,11,735.77,52,4.5,9.27,0.0,8093.469999999999,0.0,8093.469999999999
SAL-000904,2025-07-24,Monitor,Middle East & Africa,Retail Store,2,272.75,33,2.8,13.47,0.0,545.5,0.0,545.5
SAL-000905,2025-04-12,Tablet,North America,Partner Channel,6,226.2,39,3.9,3.03,0.0,1357.1999999999998,0.0,1357.1999999999998
SAL-000906,2025-07-25,Speaker,North America,Partner Channel,3,111.28,57,3.0,25.05,0.0,333.84000000000003,0.0,333.84000000000003
SAL-000907,2025-06-28,Monitor,Europe,Direct Sales,2,353.02,45,4.9,71.4,7.4,706.04,52.24696,653.79304
SAL-000908,2025-06-14,Smart Watch,Europe,Retail Store,3,545.76,35,3.5,5.88,0.0,1637.28,0.0,1637.28
SAL-000909,2025-02-05,Smartphone,Europe,Retail Store,3,554.4,37,2.5,20.12,22.3,1663.1999999999998,370.8936,1292.3064
SAL-000910,2025-05-31,Speaker,North America,Direct Sales,1,367.62,42,3.4,9.23,0.0,367.62,0.0,367.62
SAL-000911,2025-02-17,Camera,Asia Pacific,Online,3,1551.94,63,2.8,36.74,0.0,4655.82,0.0,4655.82
SAL-000912,2025-07-23,Camera,Latin America,Online,1,1939.78,38,4.7,15.49,11.3,1939.78,219.19514,1720.58486
SAL-000913,2025-06-07,Monitor,Europe,Retail Store,3,783.91,50,4.6,0.8,0.0,2351.73,0.0,2351.73
SAL-000914,2025-04-03,Headphones,North America,Online,2,210.39,50,3.3,11.88,20.0,420.78,84.156,336.62399999999997
SAL-000915,2025-07-23,Speaker,Middle East & Africa,Partner Channel,3,290.42,38,2.3,2.66,0.0,871.26,0.0,871.26
SAL-000916,2025-06-28,Laptop,Asia Pacific,Online,3,2126.14,39,4.2,11.95,15.0,6378.42,956.7629999999999,5421.657
SAL-000917,2025-06-04,Monitor,Europe,Retail Store,3,647.91,43,3.4,11.71,0.0,1943.73,0.0,1943.73
SAL-000918,2025-07-21,Smart Watch,Middle East & Africa,Direct Sales,10,494.77,26,3.5,21.92,0.0,4947.7,0.0,4947.7
SAL-000919,2025-07-22,Laptop,North America,Online,3,2387.78,18,2.5,39.58,0.0,7163.34,0.0,7163.34
SAL-000920,2025-06-23,Camera,North America,Retail Store,4,673.23,41,2.7,12.51,19.3,2692.92,519.73356,2173.18644
SAL-000921,2025-02-13,Smartphone,Middle East & Africa,Online,4,1121.03,33,3.0,56.37,24.4,4484.12,1094.12528,3389.9947199999997
SAL-000922,2025-04-03,Camera,Middle East & Africa,Online,2,576.03,37,3.1,1.18,0.0,1152.06,0.0,1152.06
SAL-000923,2025-06-12,Monitor,Europe,Retail Store,3,470.84,42,4.2,8.54,0.0,1412.52,0.0,1412.52
SAL-000924,2025-04-18,Headphones,North America,Retail Store,3,366.95,48,,2.67,21.2,1100.85,233.38019999999997,867.4698
SAL-000925,2025-04-05,Headphones,North America,Direct Sales,2,370.02,44,2.3,1.55,0.0,740.04,0.0,740.04
SAL-000926,2025-07-27,Headphones,Europe,Online,2,302.13,44,2.8,0.01,0.0,604.26,0.0,604.26
SAL-000927,2025-04-22,Speaker,North America,Online,2,131.7,18,3.1,9.67,0.0,263.4,0.0,263.4
SAL-000928,2025-01-11,Camera,North America,Online,2,1426.53,33,4.2,2.48,0.0,2853.06,0.0,2853.06
SAL-000929,2025-05-05,Tablet,Europe,Online,2,563.61,42,2.8,5.82,0.0,1127.22,0.0,1127.22
SAL-000930,2025-06-17,Laptop,North America,Direct Sales,3,1726.3,43,4.4,2.44,0.0,5178.9,0.0,5178.9
SAL-000931,2025-07-23,Smartphone,North America,Direct Sales,3,743.5,37,2.5,13.58,0.0,2230.5,0.0,2230.5
SAL-000932,2025-05-29,Smart Watch,Europe,Online,1,208.07,49,2.8,0.79,0.0,208.07,0.0,208.07
SAL-000933,2025-01-06,Smartphone,North America,Online,3,773.94,39,3.3,14.62,0.0,2321.82,0.0,2321.82
SAL-000934,2025-02-01,Camera,Europe,Retail Store,1,793.6,33,3.6,3.23,0.0,793.6,0.0,793.6
SAL-000935,2025-07-15,Camera,North America,Retail Store,2,1581.04,43,,42.76,15.4,3162.08,486.96031999999997,2675.11968
SAL-000936,2025-07-03,Smart Watch,North America,Online,3,255.33,43,5.0,72.08,12.9,765.99,98.81271000000001,667.17729
SAL-000937,2025-05-19,Laptop,Europe,Online,2,1631.85,18,1.3,30.66,0.0,3263.7,0.0,3263.7
SAL-000938,2025-02-10,Smartphone,North America,Retail Store,1,596.39,22,3.6,21.44,0.0,596.39,0.0,596.39
SAL-000939,2024-11-20,Smart Watch,North America,Partner Channel,2,575.6,33,5.0,7.78,22.0,1151.2,253.264,897.936
SAL-000940,2025-06-20,Headphones,Europe,Retail Store,2,180.62,51,4.7,1.57,0.0,361.24,0.0,361.24
SAL-000941,2025-06-04,Monitor,North America,Retail Store,3,296.77,56,2.1,1.4,0.0,890.31,0.0,890.31
SAL-000942,2025-06-26,Headphones,Middle East & Africa,Retail Store,1,111.18,24,4.5,1.49,0.0,111.18,0.0,111.18
SAL-000943,2024-12-18,Speaker,Europe,Retail Store,2,214.5,18,3.7,0.95,0.0,429.0,0.0,429.0
SAL-000944,2025-07-19,Camera,Asia Pacific,Online,2,1832.05,40,3.3,21.24,0.0,3664.1,0.0,3664.1
SAL-000945,2025-06-28,Speaker,North America,Retail Store,2,245.44,20,5.0,8.88,0.0,490.88,0.0,490.88
SAL-000946,2025-07-12,Speaker,Europe,Retail Store,2,430.05,26,3.3,1.35,0.0,860.1,0.0,860.1
SAL-000947,2025-05-15,Laptop,Asia Pacific,Online,2,1133.6,27,1.3,11.46,0.0,2267.2,0.0,2267.2
SAL-000948,2025-07-23,Laptop,Asia Pacific,Retail Store,3,1326.37,33,2.1,3.22,0.0,3979.1099999999997,0.0,3979.1099999999997
SAL-000949,2025-07-15,Smart Watch,Latin America,Online,2,160.37,29,2.6,3.41,0.0,320.74,0.0,320.74
SAL-000950,2025-05-29,Monitor,North America,Retail Store,3,260.11,53,2.7,12.23,10.1,780.33,78.81333,701.5166700000001
SAL-000951,2025-05-27,Camera,Europe,Online,54,586.04,46,,51.26,0.0,586.04,0.0,586.04
SAL-000952,2024-07-29,Laptop,Europe,Online,3,1833.2,36,2.2,11.44,23.3,5499.6,1281.4068000000002,4218.1932
SAL-000953,2025-07-02,Smart Watch,Europe,Partner Channel,1,318.05,52,4.8,4.07,21.4,318.05,68.0627,249.9873
SAL-000954,2025-07-27,Tablet,Europe,Online,14,722.48,63,3.6,0.32,22.4,10114.720000000001,2265.69728,7849.022720000001
SAL-000955,2025-06-24,Headphones,North America,Online,3,170.04,18,3.2,28.38,0.0,510.12,0.0,510.12
SAL-000956,2025-06-27,Headphones,Europe,Partner Channel,2,386.5,35,3.1,4.11,0.0,773.0,0.0,773.0
SAL-000957,2025-06-09,Smart Watch,North America,Online,3,537.5,33,4.0,27.62,0.0,1612.5,0.0,1612.5
SAL-000958,2025-06-13,Headphones,North America,Online,2,341.51,45,3.7,13.4,0.0,683.02,0.0,683.02
SAL-000959,2025-07-06,Laptop,Middle East & Africa,Partner Channel,2,1831.37,41,3.1,17.18,10.7,3662.74,391.91317999999995,3270.8268199999998
SAL-000960,2025-07-13,Tablet,North America,Online,1,672.19,72,3.8,32.61,0.0,672.19,0.0,672.19
SAL-000961,2025-07-03,Speaker,Europe,Retail Store,3,345.07,22,4.4,1.33,7.4,1035.21,76.60554000000002,958.60446
SAL-000962,2025-07-14,Laptop,Latin America,Retail Store,3,1650.34,30,4.7,7.78,0.0,4951.0199999999995,0.0,4951.0199999999995
SAL-000963,2025-06-29,Monitor,North America,Retail Store,3,353.5,46,,18.26,23.9,1060.5,253.4595,807.0405000000001
SAL-000964,2025-06-28,Headphones,Europe,Retail Store,2,281.69,21,3.6,10.64,0.0,563.38,0.0,563.38
SAL-000965,2025-06-14,Monitor,Asia Pacific,Retail Store,2,848.48,42,3.3,10.41,0.0,1696.96,0.0,1696.96
SAL-000966,2025-03-17,Tablet,North America,Partner Channel,3,751.92,36,3.5,7.82,0.0,2255.7599999999998,0.0,2255.7599999999998
SAL-000967,2025-07-20,Camera,North America,Online,2,1594.1,57,4.1,62.12,0.0,3188.2,0.0,3188.2
SAL-000968,2025-05-17,Smartphone,Europe,Online,2,904.6,39,2.8,28.11,13.3,1809.2,240.6236,1568.5764
SAL-000969,2025-05-12,Tablet,North America,Online,1,513.12,43,4.2,56.29,0.0,513.12,0.0,513.12
SAL-000970,2025-07-22,Speaker,North America,Online,14,496.09,26,4.0,21.7,0.0,6945.259999999999,0.0,6945.259999999999
SAL-000971,2025-03-11,Monitor,Asia Pacific,Online,1,456.14,20,,5.93,11.3,456.14,51.54382,404.59618
SAL-000972,2025-07-18,Tablet,Europe,Online,1,741.15,18,3.2,34.11,0.0,741.15,0.0,741.15
SAL-000973,2024-12-29,Monitor,Latin America,Retail Store,4,550.43,43,2.8,10.81,18.0,2201.72,396.30959999999993,1805.4103999999998
SAL-000974,2025-03-19,Laptop,Latin America,Partner Channel,1,1548.74,67,3.3,3.94,0.0,1548.74,0.0,1548.74
SAL-000975,2024-11-25,Headphones,North America,Online,1,283.57,31,,0.6,0.0,283.57,0.0,283.57
SAL-000976,2025-06-24,Laptop,Europe,Online,3,1365.57,44,2.6,18.07,9.0,4096.71,368.7039,3728.0061
SAL-000977,2025-07-06,Headphones,North America,Online,2,257.13,47,4.3,31.5,0.0,514.26,0.0,514.26
SAL-000978,2025-05-24,Smartphone,Asia Pacific,Online,5,729.29,53,3.8,17.35,12.2,3646.45,444.8669,3201.5831
SAL-000979,2025-07-10,Smartphone,Asia Pacific,Partner Channel,10,878.52,52,3.2,8.24,0.0,8785.2,0.0,8785.2
SAL-000980,2025-03-23,Speaker,Europe,Retail Store,3,311.12,38,4.4,14.31,0.0,933.36,0.0,933.36
SAL-000981,2025-06-20,Tablet,Asia Pacific,Retail Store,3,256.19,24,2.6,27.29,6.4,768.5699999999999,49.18848,719.3815199999999
SAL-000982,2025-03-24,Speaker,Europe,Direct Sales,2,202.66,27,4.9,35.09,0.0,405.32,0.0,405.32
SAL-000983,2025-07-04,Laptop,Middle East & Africa,Partner Channel,3,1271.34,21,4.6,0.5,0.0,3814.0199999999995,0.0,3814.0199999999995
SAL-000984,2025-07-28,Monitor,Asia Pacific,Retail Store,1,643.35,22,3.3,8.89,6.4,643.35,41.174400000000006,602.1756
SAL-000985,2025-01-26,Smart Watch,Middle East & Africa,Online,2,250.46,38,3.5,66.78,0.0,500.92,0.0,500.92
SAL-000986,2025-07-29,Monitor,Latin America,Online,1,798.59,36,,67.83,0.0,798.59,0.0,798.59
SAL-000987,2025-06-13,Monitor,North America,Online,1,621.97,46,3.8,5.85,0.0,621.97,0.0,621.97
SAL-000988,2025-05-25,Laptop,Asia Pacific,Online,1,933.79,27,4.2,15.56,17.0,933.79,158.7443,775.0456999999999
SAL-000989,2025-07-18,Camera,North America,Retail Store,12,1586.62,43,3.1,2.06,0.0,19039.44,0.0,19039.44
SAL-000990,2025-06-26,Tablet,Asia Pacific,Online,1,348.32,43,2.3,2.3,12.8,348.32,44.58496,303.73503999999997
SAL-000991,2025-05-16,Monitor,Asia Pacific,Online,1,727.54,28,,31.74,0.0,727.54,0.0,727.54
SAL-000992,2025-06-17,Smart Watch,North America,Online,2,468.94,51,3.1,56.9,0.0,937.88,0.0,937.88
SAL-000993,2025-06-16,Laptop,North America,Partner Channel,1,1574.35,18,3.4,25.8,0.0,1574.35,0.0,1574.35
SAL-000994,2025-07-28,Monitor,Europe,Online,1,665.14,60,2.9,32.47,0.0,665.14,0.0,665.14
SAL-000995,2025-07-29,Camera,North America,Online,3,1898.97,29,3.3,2.83,0.0,5696.91,0.0,5696.91
SAL-000996,2025-05-14,Camera,North America,Online,1,1767.31,36,2.9,6.53,0.0,1767.31,0.0,1767.31
SAL-000997,2025-06-16,Tablet,Middle East & Africa,Direct Sales,3,352.1,18,4.2,14.4,0.0,1056.3000000000002,0.0,1056.3000000000002
SAL-000998,2025-06-28,Monitor,Europe,Partner Channel,2,782.06,36,4.2,8.23,6.9,1564.12,107.92428,1456.19572
SAL-000999,2025-07-16,Smart Watch,North America,Partner Channel,1,336.06,36,2.5,9.31,18.8,336.06,63.17928,272.88072
SAL-001000,2025-07-01,Smartphone,Europe,Online,11,1082.19,37,3.0,42.97,0.0,11904.09,0.0,11904.09
